OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,TractBG,GlobalID,SqMiles,Acres
8074,26,163,526200,2,261635262002,Block Group 2,G5030,S,248231,0,+42.3391054,-083.1448495,Detroit,5262002,86aa4d8c-6d49-4289-814d-dcd323744184,0.09584252,61.33921583
8075,26,163,526200,1,261635262001,Block Group 1,G5030,S,279471,0,+42.3380599,-083.1474233,Detroit,5262001,4165f44c-e1b6-4943-a63f-ab6fa2257e75,0.10790435,69.05878793
8076,26,163,526100,2,261635261002,Block Group 2,G5030,S,357595,0,+42.3327717,-083.1502251,Detroit,5261002,d2769612-34c9-4b5c-9e32-c6593b0a9ba0,0.1380682,88.36364871
8077,26,163,526100,1,261635261001,Block Group 1,G5030,S,325901,0,+42.3342525,-083.1541307,Detroit,5261001,b72f22c2-183b-47c8-a71c-7316b5c86574,0.12583107,80.53189077
8078,26,163,504200,4,261635042004,Block Group 4,G5030,S,285027,0,+42.4042760,-082.9692752,Detroit,5042004,e1952434-acf3-4863-bb4d-92212e0b06e2,0.11004954,70.43170543
8079,26,163,510700,1,261635107001,Block Group 1,G5030,S,301649,0,+42.3966431,-083.0396903,Detroit,5107001,f739380b-8bb1-4e79-9fd6-e6657b1e9b4c,0.11646733,74.53909107
8080,26,163,525000,1,261635250001,Block Group 1,G5030,S,1473493,1047762,+42.2974701,-083.0981230,Detroit,5250001,fd94b879-3bc9-4597-986b-4b22b96c76ce,0.56891882,364.10804916
8081,26,163,521100,1,261635211001,Block Group 1,G5030,S,1079589,117811,+42.3197601,-083.0790608,Detroit,5211001,fd4534df-106c-4dd0-8a9b-2b3334f66024,0.41683164,266.77225116
8082,26,163,985200,1,261639852001,Block Group 1,G5030,S,2436034,0,+42.3785776,-082.9715216,Detroit,9852001,acb239ba-0e81-4f14-94ff-42813653ef8b,0.94055798,601.95710969
8083,26,163,512900,1,261635129001,Block Group 1,G5030,S,445390,0,+42.3777357,-082.9440329,Detroit,5129001,6ad9075b-3295-49b6-a8c6-07dbfcf7fc53,0.17196604,110.05826564
8084,26,163,512900,2,261635129002,Block Group 2,G5030,S,787337,0,+42.3741025,-082.9549010,Detroit,5129002,266778c7-6d6b-44b8-ab81-cacd65c37c11,0.30399251,194.55520936
8085,26,163,513600,2,261635136002,Block Group 2,G5030,S,466146,0,+42.3638470,-082.9841374,Detroit,5136002,136cce8e-2db1-40fd-8e77-9ba9b6094da7,0.17997997,115.18718493
8086,26,163,515600,2,261635156002,Block Group 2,G5030,S,546611,0,+42.3665019,-082.9935401,Detroit,5156002,aa59afa8-edd7-49c5-9955-03ec31bc95a9,0.21104768,135.07051941
8087,26,163,514100,3,261635141003,Block Group 3,G5030,S,527862,0,+42.3821285,-082.9839932,Detroit,5141003,abef5244-4477-4267-b1d7-1b280914882c,0.20380865,130.43754062
8088,26,163,514300,3,261635143003,Block Group 3,G5030,S,547483,0,+42.3867626,-083.0014505,Detroit,5143003,2367e498-dd62-4707-b33a-2c5007726090,0.21138436,135.2859953
8089,26,163,540300,3,261635403003,Block Group 3,G5030,S,173691,0,+42.4247844,-083.2098078,Detroit,5403003,f6278610-84d5-45f9-b202-149e9eb6be8f,0.06706247,42.91998073
8090,26,163,540300,2,261635403002,Block Group 2,G5030,S,223031,0,+42.4266862,-083.2056087,Detroit,5403002,da433a96-2d94-43a7-a008-82c0cb4e5509,0.08611275,55.11216022
8091,26,163,511200,2,261635112002,Block Group 2,G5030,S,168466,0,+42.3814870,-083.0716199,Detroit,5112002,2c917fd1-8df3-4720-9730-24ff2abc81e9,0.06504508,41.62885511
8092,26,163,511200,1,261635112001,Block Group 1,G5030,S,1174179,0,+42.3756537,-083.0650167,Detroit,5112001,14ffb76d-a2e6-453f-9161-729001305bcb,0.45335304,290.14594915
8093,26,163,511000,1,261635110001,Block Group 1,G5030,S,624835,0,+42.3905122,-083.0279445,Detroit,5110001,d716ab60-fed7-4c0b-8dc6-055cdfe3913b,0.24125014,154.40009073
8094,26,163,511000,4,261635110004,Block Group 4,G5030,S,903638,0,+42.3861825,-083.0325256,Detroit,5110004,c9c477e2-89f3-4efd-a042-c0495545811a,0.34889658,223.29381227
8095,26,163,511000,3,261635110003,Block Group 3,G5030,S,1440969,0,+42.4095854,-083.0282811,Detroit,5110003,9e6d3209-f507-4f7f-962c-dbbc177d1c73,0.55636124,356.07119375
8096,26,163,510700,2,261635107002,Block Group 2,G5030,S,265509,0,+42.3902412,-083.0400904,Detroit,5107002,831dea44-49cc-4e80-b4a3-1fbfa067420d,0.10251359,65.6087026
8097,26,163,510600,3,261635106003,Block Group 3,G5030,S,283804,0,+42.4101950,-083.0524015,Detroit,5106003,48867d29-408b-4250-8086-84dd829b3145,0.10957733,70.12949554
8098,26,163,510600,2,261635106002,Block Group 2,G5030,S,314184,0,+42.4066768,-083.0515765,Detroit,5106002,712a1df7-6e38-4802-8576-d97eeef600d1,0.12130712,77.63655702
8099,26,163,510500,2,261635105002,Block Group 2,G5030,S,188633,0,+42.4093521,-083.0616288,Detroit,5105002,142585e9-eb49-442f-843f-243022dbf1de,0.0728316,46.61222933
8100,26,163,546000,2,261635460002,Block Group 2,G5030,S,201698,0,+42.3523092,-083.2241844,Detroit,5460002,0647aa7b-1961-4bd8-b4c6-ae9fe7758087,0.07787603,49.84066113
8101,26,163,546000,1,261635460001,Block Group 1,G5030,S,312622,0,+42.3542138,-083.2188417,Detroit,5460001,ad5c408c-75d9-46fd-90fd-138b894b4f1e,0.12070402,77.25057841
8102,26,163,545900,4,261635459004,Block Group 4,G5030,S,241520,0,+42.3467545,-083.2336895,Detroit,5459004,0bb09a96-1f59-4858-9f56-0dd3d1af2773,0.09325139,59.68089161
8103,26,163,545900,3,261635459003,Block Group 3,G5030,S,239936,0,+42.3468115,-083.2300409,Detroit,5459003,c028f8df-4c02-40b3-82cf-14661e11241e,0.0926398,59.28947669
8104,26,163,545900,5,261635459005,Block Group 5,G5030,S,285867,0,+42.3471167,-083.2260227,Detroit,5459005,a1f50408-8f9c-4c99-961d-d39afc4a411f,0.11037386,70.63927395
8105,26,163,545900,1,261635459001,Block Group 1,G5030,S,276393,0,+42.3466749,-083.2218234,Detroit,5459001,5ab78945-f5ab-42ce-9b5d-e60cad052ede,0.10671593,68.29819757
8106,26,163,545800,5,261635458005,Block Group 5,G5030,S,358539,0,+42.3415056,-083.2214259,Detroit,5458005,1027968a-f74b-4e5f-91b0-d1eda708b5b4,0.13843268,88.59691619
8107,26,163,545800,4,261635458004,Block Group 4,G5030,S,283347,0,+42.3413743,-083.2310650,Detroit,5458004,205f4198-232d-47e3-882b-e365acaf1ec4,0.10940088,70.01656839
8108,26,163,522400,1,261635224001,Block Group 1,G5030,S,564066,0,+42.3623706,-083.0851347,Detroit,5224001,e416d20f-7d85-495f-b0c5-72f3c934b936,0.2177871,139.38374383
8109,26,163,505500,1,261635055001,Block Group 1,G5030,S,1437022,0,+42.3976484,-082.9994170,Detroit,5055001,cc2e7b7b-3cce-4c4a-ab88-491563b39990,0.55483729,355.09586881
8110,26,163,518500,2,261635185002,Block Group 2,G5030,S,389126,0,+42.3710735,-083.0331341,Detroit,5185002,0e170ef9-816e-42b9-aaef-8c22b6702098,0.15024238,96.15512848
8111,26,163,518500,1,261635185001,Block Group 1,G5030,S,411353,0,+42.3753851,-083.0359321,Detroit,5185001,acc502ba-5ec6-4b23-be7a-63f282918123,0.15882428,101.64753979
8112,26,163,518400,1,261635184001,Block Group 1,G5030,S,822351,0,+42.3701548,-083.0453611,Detroit,5184001,8dfd2236-6d92-45a9-8f9d-b40b3820ac6a,0.31751149,203.20735717
8113,26,163,516700,1,261635167001,Block Group 1,G5030,S,975925,0,+42.3493485,-083.0206389,Detroit,5167001,e7c7ca13-eccb-4e8f-a1eb-c74a05738531,0.37680674,241.15631895
8114,26,163,517100,1,261635171001,Block Group 1,G5030,S,280696,0,+42.3358287,-083.0330442,Detroit,5171001,4c4156a1-fcf8-4d6b-a9a0-13c7a6803c1c,0.10837733,69.36149202
8115,26,163,517000,1,261635170001,Block Group 1,G5030,S,574447,0,+42.3408105,-083.0361037,Detroit,5170001,1bf1339c-1f60-4284-8540-289c31196935,0.22179522,141.94894479
8116,26,163,517200,2,261635172002,Block Group 2,G5030,S,709421,0,+42.3384353,-083.0461218,Detroit,5172002,21453c91-84db-440d-9359-b577fcde1e45,0.27390897,175.30174649
8117,26,163,517300,2,261635173002,Block Group 2,G5030,S,378196,0,+42.3466339,-083.0477719,Detroit,5173002,8d33e697-c9a3-43ba-a168-2c07ced21950,0.14602229,93.45426667
8118,26,163,520200,2,261635202002,Block Group 2,G5030,S,607871,0,+42.3583190,-083.0705400,Detroit,5202002,607cb309-c3d8-4dea-a439-2364437bbfc0,0.2347003,150.20819505
8119,26,163,532600,3,261635326003,Block Group 3,G5030,S,251460,0,+42.3674669,-083.0863348,Detroit,5326003,5833412d-6768-4596-b9a3-c0eebe9aef98,0.09708924,62.1371191
8120,26,163,521900,2,261635219002,Block Group 2,G5030,S,478601,0,+42.3531179,-083.0761704,Detroit,5219002,44406b37-fcce-4a04-a6d5-98bf8f877f72,0.18478887,118.26488245
8121,26,163,520400,1,261635204001,Block Group 1,G5030,S,409578,0,+42.3481561,-083.0675930,Detroit,5204001,5b980ee0-21de-4ac2-855d-b156a3dd7e4c,0.15813895,101.20892773
8122,26,163,521800,1,261635218001,Block Group 1,G5030,S,224907,0,+42.3461214,-083.0712523,Detroit,5218001,4a70ebd1-faf9-4d42-9d16-3a9cadab8090,0.08683707,55.57572992
8123,26,163,514500,1,261635145001,Block Group 1,G5030,S,262359,0,+42.3754930,-082.9982351,Detroit,5145001,0f8d399d-e637-467e-b4f9-c1d6f611ef5d,0.10129737,64.83032065
8124,26,163,514100,4,261635141004,Block Group 4,G5030,S,473699,0,+42.3774837,-082.9950256,Detroit,5141004,ffe56678-361a-4975-96ac-e6c0e80a7111,0.1828962,117.05357187
8125,26,163,514500,2,261635145002,Block Group 2,G5030,S,301577,0,+42.3751620,-083.0013537,Detroit,5145002,27e2c92a-bb72-4ace-bd74-06e9b143654e,0.11643953,74.52129948
8126,26,163,516100,1,261635161001,Block Group 1,G5030,S,375867,0,+42.3735087,-083.0221863,Detroit,5161001,16108f00-1f13-416a-9075-546d542501e2,0.14512306,92.87875824
8127,26,163,516100,2,261635161002,Block Group 2,G5030,S,973495,0,+42.3764910,-083.0272523,Detroit,5161002,ba30308e-1e7e-486c-84b6-51737f5baa93,0.37586852,240.55585287
8128,26,163,515300,3,261635153003,Block Group 3,G5030,S,337116,0,+42.3540407,-083.0028889,Detroit,5153003,220865b4-cea7-42f9-9bdf-414f1fa0976c,0.13016121,83.30317762
8129,26,163,516600,2,261635166002,Block Group 2,G5030,S,484885,0,+42.3425403,-083.0174602,Detroit,5166002,efa6a684-c55e-4397-825a-f33ac74a888d,0.18721514,119.81769266
8130,26,163,517500,3,261635175003,Block Group 3,G5030,S,451450,0,+42.3523957,-083.0532618,Detroit,5175003,5296f0cb-2997-4b4c-8a71-3e037637e1e4,0.17430581,111.55572425
8131,26,163,518800,1,261635188001,Block Group 1,G5030,S,659769,0,+42.3606433,-083.0345037,Detroit,5188001,33d4a317-54b4-42c6-8a75-7b874c1559e3,0.25473823,163.03247011
8132,26,163,518800,2,261635188002,Block Group 2,G5030,S,755698,0,+42.3588793,-083.0396226,Detroit,5188002,12694b8d-55d7-40fb-982c-f701bea71f1f,0.29177662,186.73704221
8133,26,163,523200,2,261635232002,Block Group 2,G5030,S,444801,0,+42.3152257,-083.1025222,Detroit,5232002,b05ea9f2-4527-4292-aba3-9aaa1cd648a2,0.17173862,109.91272057
8134,26,163,523200,1,261635232001,Block Group 1,G5030,S,411003,0,+42.3136235,-083.1061042,Detroit,5232001,939168c2-e921-4289-8915-90eeab1ee884,0.15868914,101.5610529
8135,26,163,508100,5,261635081005,Block Group 5,G5030,S,180609,0,+42.4373124,-083.0971986,Detroit,5081005,69dafd91-9240-4398-b3a2-330349698e91,0.06973352,44.62945575
8136,26,163,508100,3,261635081003,Block Group 3,G5030,S,273349,0,+42.4457353,-083.1054041,Detroit,5081003,30db0207-8fd2-4239-ac03-4e5eb9e34ca5,0.10554063,67.54600879
8137,26,163,508100,2,261635081002,Block Group 2,G5030,S,246411,0,+42.4416409,-083.0995838,Detroit,5081002,bbbf30b6-2e39-45ed-8ccb-8135055538b6,0.09513981,60.88948403
8138,26,163,507500,2,261635075002,Block Group 2,G5030,S,251183,0,+42.4424218,-083.0872426,Detroit,5075002,40593513-d8f0-4427-91c1-8719146ca1c4,0.09698229,62.06867091
8139,26,163,507400,1,261635074001,Block Group 1,G5030,S,247293,0,+42.4341219,-083.0799191,Detroit,5074001,0e0bc68c-2af1-4a36-b7ca-19b5eed62246,0.09548036,61.10743098
8140,26,163,507400,3,261635074003,Block Group 3,G5030,S,248813,0,+42.4375281,-083.0800326,Detroit,5074003,6a9b5e3b-3791-483a-b920-6324dcab7dbe,0.09606723,61.48303116
8141,26,163,507300,2,261635073002,Block Group 2,G5030,S,284004,0,+42.4303201,-083.0910277,Detroit,5073002,34b01212-ae62-4f14-9c80-d455bd81ba9f,0.10965455,70.17891662
8142,26,163,545800,3,261635458003,Block Group 3,G5030,S,247331,0,+42.3388606,-083.2356337,Detroit,5458003,ea61d22a-afce-41b5-ac0a-9ff63215e4af,0.09549503,61.11682098
8143,26,163,545800,2,261635458002,Block Group 2,G5030,S,240845,0,+42.3377662,-083.2290851,Detroit,5458002,6a128635-88fb-4967-9dd6-6ad726ea2fbc,0.09299077,59.51409548
8144,26,163,545800,1,261635458001,Block Group 1,G5030,S,318043,0,+42.3378759,-083.2206871,Detroit,5458001,01aa4b15-f979-4fc6-8876-669924d991fa,0.12279708,78.59013668
8145,26,163,545700,2,261635457002,Block Group 2,G5030,S,567163,0,+42.3324938,-083.2196631,Detroit,5457002,51405f41-a98d-4207-a584-28463e725ee7,0.21898285,140.1490292
8146,26,163,545600,5,261635456005,Block Group 5,G5030,S,257496,0,+42.3397451,-083.2140398,Detroit,5456005,ef55cf92-8c65-457d-8439-381c7b17401d,0.09941976,63.62864718
8147,26,163,545600,4,261635456004,Block Group 4,G5030,S,243706,0,+42.3398533,-083.2102765,Detroit,5456004,519c2580-18ab-4109-a097-d7ea074e10e2,0.09409541,60.22106398
8148,26,163,545600,3,261635456003,Block Group 3,G5030,S,244907,0,+42.3399162,-083.2065763,Detroit,5456003,ab108510-a0a3-4cb1-a183-f152fea3fc29,0.09455912,60.51783754
8149,26,163,545600,2,261635456002,Block Group 2,G5030,S,246039,0,+42.3399592,-083.2028681,Detroit,5456002,0ebbc1ab-a192-4f5e-b826-49bad9cb4e2b,0.09499618,60.79756083
8150,26,163,545600,1,261635456001,Block Group 1,G5030,S,324708,0,+42.3400038,-083.1985590,Detroit,5456001,20e42013-e196-44ec-a8ca-f3ef9150493a,0.12537045,80.23709405
8151,26,163,545500,5,261635455005,Block Group 5,G5030,S,207451,0,+42.3495220,-083.2060569,Detroit,5455005,d6ff0e74-4d27-40b0-8767-25e08347969d,0.08009727,51.26225839
8152,26,163,545500,4,261635455004,Block Group 4,G5030,S,200090,0,+42.3458256,-083.2104568,Detroit,5455004,59530912-872e-4b0d-876a-fb9356a4f4f2,0.07725518,49.44331568
8153,26,163,545500,6,261635455006,Block Group 6,G5030,S,192124,0,+42.3459130,-083.2059550,Detroit,5455006,d855e9e9-4f51-497d-9fc8-f6e9d1174c19,0.07417949,47.47487421
8154,26,163,545500,2,261635455002,Block Group 2,G5030,S,214607,0,+42.3453970,-083.2006507,Detroit,5455002,9784dabf-a825-45ea-baa6-909b1fda1f33,0.08286022,53.0305445
8155,26,163,545500,1,261635455001,Block Group 1,G5030,S,217279,0,+42.3484367,-083.1989405,Detroit,5455001,7829ba09-459c-4a88-abbe-ff0224c4d16a,0.08389189,53.69081007
8156,26,163,545300,3,261635453003,Block Group 3,G5030,S,463714,0,+42.3615284,-083.2055855,Detroit,5453003,8375b000-a75c-44b4-adce-1c6f8517cae2,0.17904097,114.58622464
8157,26,163,545300,1,261635453001,Block Group 1,G5030,S,326397,0,+42.3619485,-083.1996797,Detroit,5453001,f9124e85-4ac4-40f0-a102-934879b44137,0.12602258,80.65445504
8158,26,163,545200,2,261635452002,Block Group 2,G5030,S,272546,0,+42.3665072,-083.2033565,Detroit,5452002,f37ad145-a322-4db6-a95a-a8dfe8c7e85b,0.10523059,67.34758317
8159,26,163,545200,1,261635452001,Block Group 1,G5030,S,207021,0,+42.3701638,-083.1998523,Detroit,5452001,6c341f3d-7526-4b0a-849c-d98783b8a0e1,0.07993125,51.15600308
8160,26,163,545100,2,261635451002,Block Group 2,G5030,S,247320,0,+42.3746810,-083.2066667,Detroit,5451002,25cd5376-d424-4d26-8a23-337fb791bb50,0.09549078,61.11410282
8161,26,163,545100,1,261635451001,Block Group 1,G5030,S,246706,0,+42.3747626,-083.2006421,Detroit,5451001,89399563-148d-436a-bc3a-84a62b0ee6c7,0.09525371,60.96238012
8162,26,163,544300,2,261635443002,Block Group 2,G5030,S,764470,0,+42.4093569,-083.2724789,Detroit,5443002,97af1181-7e9c-45b9-adca-b1c4c769cc38,0.29516351,188.90465061
8163,26,163,521900,1,261635219001,Block Group 1,G5030,S,322209,0,+42.3453637,-083.0760751,Detroit,5219001,d625ff14-3f70-4fd4-95a1-29f26875239f,0.12440559,79.6195777
8164,26,163,521300,1,261635213001,Block Group 1,G5030,S,969178,0,+42.3341230,-083.0929489,Detroit,5213001,e052dc28-204a-43d0-aab8-df1decf3f0b3,0.37420171,239.48909894
8165,26,163,520700,1,261635207001,Block Group 1,G5030,S,593653,0,+42.3350888,-083.0568525,Detroit,5207001,0802fc96-f64a-44f4-94c8-916cc17884f8,0.2292107,146.69485074
8166,26,163,525000,2,261635250002,Block Group 2,G5030,S,1396723,0,+42.3087647,-083.0924682,Detroit,5250002,3f19682c-d3a9-46aa-93ee-8cb9d3479eb3,0.53927776,345.13776906
8167,26,163,521100,2,261635211002,Block Group 2,G5030,S,520442,0,+42.3232747,-083.0865238,Detroit,5211002,63d64176-524f-46c7-b682-50abc716d1d6,0.20094377,128.60401869
8168,26,163,522100,2,261635221002,Block Group 2,G5030,S,587835,0,+42.3447898,-083.0994360,Detroit,5221002,115c6f4c-43ce-4d34-826c-95eb7d945970,0.22696436,145.25719164
8169,26,163,522000,1,261635220001,Block Group 1,G5030,S,1606031,0,+42.3435757,-083.0875891,Detroit,5220001,dbfe7387-bf31-4cff-a484-9b3e2ed3f454,0.62009203,396.85890215
8170,26,163,525600,2,261635256002,Block Group 2,G5030,S,491361,0,+42.3276663,-083.1095022,Detroit,5256002,6c42cef6-c222-42ad-ac49-5bc1dfb5e4f1,0.18971554,121.41794711
8171,26,163,522200,1,261635222001,Block Group 1,G5030,S,352145,0,+42.3505114,-083.1054602,Detroit,5222001,29f8f200-ca1a-40c6-9e5a-866345e7a9bb,0.13596394,87.01692439
8172,26,163,525500,1,261635255001,Block Group 1,G5030,S,514680,0,+42.3347626,-083.1058294,Detroit,5255001,3fb5fd92-1a3e-49c7-ab44-2255b1c8812b,0.19871905,127.18019749
8173,26,163,536100,4,261635361004,Block Group 4,G5030,S,286717,0,+42.4135108,-083.1428474,Detroit,5361004,e5154568-0381-4cf9-b76f-c3f773c87e6e,0.11070205,70.84931352
8174,26,163,538400,4,261635384004,Block Group 4,G5030,S,341400,0,+42.4190923,-083.1359777,Detroit,5384004,b4149f9d-fb94-4412-9743-0a105c3d2267,0.13181527,84.36177707
8175,26,163,536400,4,261635364004,Block Group 4,G5030,S,361911,0,+42.3978689,-083.1440159,Detroit,5364004,a0730649-2b29-4f25-8c10-8e1643cb1024,0.13973461,89.43015554
8176,26,163,531900,2,261635319002,Block Group 2,G5030,S,390509,0,+42.3869115,-083.1040781,Detroit,5319002,01fc3af1-7119-43f5-ac8f-4c9020a138ff,0.15077636,96.49687522
8177,26,163,534600,3,261635346003,Block Group 3,G5030,S,358112,0,+42.3554517,-083.1402914,Detroit,5346003,8901d532-3aa2-49f9-bcbb-516858c3789d,0.13826781,88.4914022
8178,26,163,534300,1,261635343001,Block Group 1,G5030,S,406088,0,+42.3758656,-083.1610203,Detroit,5343001,c5937817-f022-4bc3-8805-e08858d05fb2,0.15679145,100.34652995
8179,26,163,534400,2,261635344002,Block Group 2,G5030,S,568637,0,+42.3684566,-083.1581103,Detroit,5344002,1fa32c25-a185-498b-a786-17e0c5f22117,0.21955197,140.51326253
8180,26,163,534400,1,261635344001,Block Group 1,G5030,S,358131,0,+42.3707061,-083.1600487,Detroit,5344001,0492c87e-bf37-471d-a8f1-1b0e501c662d,0.13827515,88.4960972
8181,26,163,534300,2,261635343002,Block Group 2,G5030,S,356987,0,+42.3738684,-083.1647926,Detroit,5343002,8684bb30-2dcb-445c-93a9-9ba7eaa18db6,0.13783345,88.21340864
8182,26,163,535000,3,261635350003,Block Group 3,G5030,S,324949,0,+42.3623211,-083.1702717,Detroit,5350003,6aee1a37-6832-49e0-8632-68e0f3875108,0.12546351,80.29664645
8183,26,163,540300,1,261635403001,Block Group 1,G5030,S,279693,0,+42.4267477,-083.2018338,Detroit,5403001,e2ea5ea6-cd28-4a1a-a4e3-838cf6513fc2,0.10799007,69.11364532
8184,26,163,540200,5,261635402005,Block Group 5,G5030,S,178444,0,+42.4354980,-083.2169033,Detroit,5402005,bf39912b-e60b-401b-93ca-bc8e9238a4d3,0.06889761,44.0944726
8185,26,163,540200,4,261635402004,Block Group 4,G5030,S,177800,0,+42.4356180,-083.2114159,Detroit,5402004,9a939200-1b7d-4f96-a0c7-dfa97963bd9f,0.06864896,43.93533674
8186,26,163,540200,3,261635402003,Block Group 3,G5030,S,179074,0,+42.4357565,-083.2058874,Detroit,5402003,6ba3e86d-d074-4c3f-97b8-4fdd1174c25a,0.06914085,44.25014899
8187,26,163,540200,2,261635402002,Block Group 2,G5030,S,175606,0,+42.4321378,-083.2058592,Detroit,5402002,347ef386-4f16-405e-b591-e71920b62e17,0.06780185,43.39318753
8188,26,163,540200,1,261635402001,Block Group 1,G5030,S,207023,0,+42.4338985,-083.2015995,Detroit,5402001,fe35e911-fdc0-4bbe-b1be-8dd384ed44dc,0.07993202,51.15649729
8189,26,163,507300,1,261635073001,Block Group 1,G5030,S,342258,0,+42.4289892,-083.0851610,Detroit,5073001,7e980bda-1c2f-48a0-b3e5-64c40f1dce36,0.13214655,84.57379349
8190,26,163,507200,1,261635072001,Block Group 1,G5030,S,225608,0,+42.4209158,-083.0798106,Detroit,5072001,d9a55dde-0a5e-47cc-a77e-60b975257edc,0.08710773,55.74895079
8191,26,163,507100,2,261635071002,Block Group 2,G5030,S,243075,0,+42.4306041,-083.0799132,Detroit,5071002,ac59056a-27ea-4353-8981-5fa492e28e41,0.09385178,60.06514048
8192,26,163,544300,1,261635443001,Block Group 1,G5030,S,505657,0,+42.4050204,-083.2701682,Detroit,5443001,f19963f9-930d-4fb3-ab29-03def26345fe,0.19523525,124.95056564
8193,26,163,544200,1,261635442001,Block Group 1,G5030,S,263652,0,+42.4123759,-083.2605160,Detroit,5442001,f243ccfd-869b-4119-ab29-5e2e915512e5,0.1017966,65.14982791
8194,26,163,544100,3,261635441003,Block Group 3,G5030,S,1003555,0,+42.3927353,-083.2714742,Detroit,5441003,a2a88be8-fd3e-4930-842a-36c0761e90c9,0.38747475,247.98384062
8195,26,163,544100,2,261635441002,Block Group 2,G5030,S,610798,0,+42.3946321,-083.2656228,Detroit,5441002,bbd12aa7-0e57-4537-a56f-bcf755905f17,0.23583042,150.9314725
8196,26,163,544100,1,261635441001,Block Group 1,G5030,S,229717,0,+42.3892915,-083.2631882,Detroit,5441001,c9bf899e-9db6-43c0-bf9f-29f272654a5b,0.08869422,56.7643068
8197,26,163,518000,1,261635180001,Block Group 1,G5030,S,362753,0,+42.3611609,-083.0643244,Detroit,5180001,0fbb7d0a-9e85-4a43-afe6-fcc9042e8e36,0.14005971,89.63821827
8198,26,163,517500,2,261635175002,Block Group 2,G5030,S,379573,0,+42.3536600,-083.0597109,Detroit,5175002,37e02f05-e19b-43d9-89bd-8eed89cc51dc,0.14655395,93.79453078
8199,26,163,517500,1,261635175001,Block Group 1,G5030,S,270290,0,+42.3576975,-083.0556663,Detroit,5175001,21f6fe82-cb61-43b5-9be8-e3f615d8b9f1,0.10435955,66.79011343
8200,26,163,517300,1,261635173001,Block Group 1,G5030,S,461247,0,+42.3449150,-083.0528131,Detroit,5173001,b9f14f31-4f18-4a1a-a9e6-21d415825e8e,0.17808846,113.97661567
8201,26,163,517200,1,261635172001,Block Group 1,G5030,S,922964,447536,+42.3309267,-083.0365924,Detroit,5172001,642a404d-2815-4904-8665-a4a4d97ce84c,0.35635839,228.06937086
8202,26,163,516900,1,261635169001,Block Group 1,G5030,S,615129,0,+42.3446547,-083.0302450,Detroit,5169001,5c4118b2-5cd8-443e-bece-d99ce37fded8,0.23750263,152.0016859
8203,26,163,538500,7,261635385007,Block Group 7,G5030,S,322183,0,+42.4207236,-083.1489131,Detroit,5385007,4a22f956-08b1-43d6-92a8-fb9743d60d13,0.12439555,79.61315296
8204,26,163,545200,3,261635452003,Block Group 3,G5030,S,352057,0,+42.3680035,-083.2132567,Detroit,5452003,97f0e4c3-2413-4bc2-9dde-e45e23593297,0.13592996,86.99517911
8205,26,163,546900,1,261635469001,Block Group 1,G5030,S,1151356,0,+42.3739170,-083.2228469,Detroit,5469001,9cedeb69-174d-4e28-8cd5-43b9adf30de3,0.44454103,284.50626304
6641,26,163,515400,2,261635154002,Block Group 2,G5030,S,409461,0,+42.3567860,-082.9936689,Detroit,5154002,01836fdd-5f84-48ae-917e-fc869323c864,0.15809377,101.1800164
6642,26,163,515400,1,261635154001,Block Group 1,G5030,S,493004,0,+42.3644406,-082.9986307,Detroit,5154001,7dad75eb-8800-4489-a591-7b628f9ee0f9,0.1903499,121.82394125
6643,26,163,515300,2,261635153002,Block Group 2,G5030,S,187656,0,+42.3499307,-083.0004003,Detroit,5153002,77d8c68b-5eab-4543-8506-044bf3638a69,0.07245438,46.37080737
6644,26,163,515300,1,261635153001,Block Group 1,G5030,S,270348,0,+42.3546861,-082.9977402,Detroit,5153001,8109be0b-b643-4d62-a63a-e1d7017ebe4d,0.10438194,66.80444554
6645,26,163,515200,2,261635152002,Block Group 2,G5030,S,446305,0,+42.3639179,-083.0072284,Detroit,5152002,804244b7-581f-4eb7-a099-61b8c667af2a,0.17231932,110.28436706
6646,26,163,515200,1,261635152001,Block Group 1,G5030,S,483201,0,+42.3595797,-083.0042254,Detroit,5152001,77c8d488-980e-4f66-8450-76f5361c8f40,0.18656494,119.4015672
6647,26,163,516000,4,261635160004,Block Group 4,G5030,S,356372,0,+42.3694934,-083.0144562,Detroit,5160004,b1cb8be7-e085-4665-b47d-e7df1d1f8abf,0.13759599,88.06143883
6648,26,163,516000,2,261635160002,Block Group 2,G5030,S,237615,0,+42.3715327,-083.0079017,Detroit,5160002,0d532762-cde3-4e82-85f7-c41cd0266205,0.09174366,58.7159451
6649,26,163,514200,3,261635142003,Block Group 3,G5030,S,164874,0,+42.3771305,-083.0139984,Detroit,5142003,2ea941ad-a68f-47da-83ca-c573a8112347,0.0636582,40.74125258
6650,26,163,514200,5,261635142005,Block Group 5,G5030,S,161918,0,+42.3797223,-083.0108197,Detroit,5142005,be5831d7-3826-4f08-b5db-070156ebfae3,0.06251688,40.01080908
6651,26,163,514200,4,261635142004,Block Group 4,G5030,S,136066,0,+42.3813029,-083.0088995,Detroit,5142004,c34d22a5-d93e-461e-b1c2-ef30c90e577a,0.05253537,33.62264077
